Model,TBS2104
0.1445,4.23047
0.1446,5.5293
0.1448,6.68359
0.145,8.71289
0.1451,10.7402
0.1453,10.7168
0.1454,8.02539
0.1456,6.3418
0.1458,4.96875
0.1459,3.75195
0.1461,2.84766
0.1462,2.13672
0.1464,1.84375
0.1466,2.10156
0.1467,1.76758
0.1469,1.9707
0.147,1.6582
0.1472,2.00195
0.1474,2.63281
0.1475,3.46484
0.1477,4.55274
0.1478,5.97656
0.148,7.54102
0.1482,10.0098
0.1483,13.0781
0.1485,10.1074
0.1486,7.93945
0.1488,6.22656
0.149,4.72266
0.1491,3.61328
0.1493,2.71094
0.1494,2.0918
0.1496,1.84766
0.1498,2.1543
0.1499,1.80664
0.1501,1.9082
0.1502,1.64649
0.1504,2.14063
0.1506,2.79688
0.1507,3.91602
0.1509,4.88672
0.151,6.22656
0.1512,8.02734
0.1514,11.166
0.1515,12.875
0.1517,9.86719
0.1518,7.61719
0.152,5.92969
0.1522,4.54883
0.1523,3.38281
0.1525,2.4668
0.1526,1.98633
0.1528,1.92578
0.153,1.95899
0.1531,2.06836
0.1533,1.70508
0.1534,1.7793
0.1536,2.44531
0.1538,3.16211
0.1539,4.20703
0.1541,5.23242
0.1542,6.61133
0.1544,8.49414
0.1546,11.6621
0.1547,12.9551
0.1549,9.32813
0.155,7.05859
0.1552,5.4043
0.1554,4.16797
0.1555,3.09375
0.1557,2.22656
0.1558,1.90234
0.156,2
0.1562,1.79688
0.1563,2.15039
0.1565,1.70117
0.1566,2.10547
0.1568,2.50781
0.157,3.45508
0.1571,4.59375
0.1573,5.77539
0.1574,7.22852
0.1576,9.33399
0.1578,11.7441
0.1579,11.6133
0.1581,8.58984
0.1582,6.625
0.1584,5.22266
0.1586,3.91211
0.1587,2.91406
0.1589,2.30859
0.159,1.89649
0.1592,2.07617
0.1594,1.75977
0.1595,1.85156
0.1597,1.63867
0.1598,2.12305
0.16,2.76172
0.1602,3.65234
0.1603,4.95313
0.1605,6.40234
0.1606,8.13086
0.1608,10.7168
0.161,14.1074
0.1611,10.7969
0.1613,8.28125
0.1614,6.54883
0.1616,5.07422
0.1618,3.81641
0.1619,2.82422
0.1621,2.13672
0.1622,1.9082
0.1624,2.04102
0.1626,1.66992
0.1627,1.69336
0.1629,1.82617
0.163,2.20313
0.1632,3.04883
0.1634,3.97266
0.1635,5.18164
0.1637,6.75
0.1638,8.72656
0.164,12.0566
0.1642,13.7402
0.1643,10.4082
0.1645,8.11914
0.1646,6.21094
0.1648,4.68945
0.165,3.50586
0.1651,2.63086
0.1653,1.98633
0.1654,1.89844
0.1656,1.87305
0.1658,1.97852
0.1659,1.66211
0.1661,1.89844
0.1662,2.55274
0.1664,3.27734
0.1666,4.33984
0.1667,5.57813
0.1669,7.13086
0.167,9.26367
0.1672,12.7266
0.1674,13.7598
0.1675,9.82617
0.1677,7.63281
0.1678,5.70117
0.168,4.36133
0.1682,3.21094
0.1683,2.39649
0.1685,1.96484
0.1686,1.99219
0.1688,1.68164
0.169,2.10352
0.1691,1.7168
0.1693,1.95508
0.1694,2.66797
0.1696,3.56055
0.1698,4.86133
0.1699,6.14649
0.1701,7.75
0.1702,10.1133
0.1704,12.6992
0.1706,12.332
0.1707,9.14649
0.1709,7.0957
0.171,5.38477
0.1712,4.15039
0.1714,3.05274
0.1715,2.16992
0.1717,1.7793
0.1718,2.07422
0.172,1.67774
0.1722,1.8457
0.1723,1.63477
0.1725,2.1543
0.1726,2.88086
0.1728,4.01367
0.173,5.23242
0.1731,6.72656
0.1733,8.55664
0.1734,11.4785
0.1736,14.9902
0.1738,11.4492
0.1739,8.62695
0.1741,6.80664
0.1742,5.22656
0.1744,3.9082
0.1746,2.89453
0.1747,2.09375
0.1749,2.01367
0.175,1.98438
0.1752,1.72266
0.1754,1.7793
0.1755,1.73633
0.1757,2.37109
0.1758,3.18359
0.176,4.18164
0.1762,5.53711
0.1763,7.13672
0.1765,9.22461
0.1766,12.9102
0.1768,14.541
0.177,10.9199
0.1771,8.53906
0.1773,6.54102
0.1774,4.92969
0.1776,3.62695
0.1778,2.61719
0.1779,2.13477
0.1781,1.89649
0.1782,1.81641
0.1784,1.92774
0.1786,1.62695
0.1787,1.86914
0.1789,2.55274
0.179,3.4707
0.1792,4.63086
0.1794,6.00977
0.1795,7.58594
0.1797,9.80469
0.1798,13.6289
0.18,14.4434
0.1802,10.3828
0.1803,8.0625
0.1805,6.01758
0.1806,4.60938
0.1808,3.3418
0.181,2.45703
0.1811,1.94336
0.1813,1.92383
0.1814,1.7168
0.1816,1.90039
0.1818,1.71094
0.1819,1.95899
0.1821,2.82422
0.1822,3.84375
0.1824,5.08399
0.1826,6.5
0.1827,8.03711
0.1829,10.8203
0.183,13.5605
0.1832,13.0137
0.1834,9.62891
0.1835,7.42969
0.1837,5.64649
0.1838,4.2207
0.184,3.27149
0.1842,2.33008
0.1843,1.92774
0.1845,1.96094
0.1846,1.54297
0.1848,1.7832
0.185,1.73047
0.1851,2.25391
0.1853,3.03711
0.1854,4.13086
0.1856,5.40039
0.1858,7.10156
0.1859,9.02539
0.1861,12.252
0.1862,15.8789
0.1864,11.9453
0.1866,9.08789
0.1867,6.99024
0.1869,5.33399
0.187,3.96094
0.1872,3
0.1874,2.13281
0.1875,1.79883
0.1877,1.9082
0.1878,1.66211
0.188,1.80469
0.1882,1.80078
0.1883,2.33203
0.1885,3.21484
0.1886,4.36133
0.1888,5.74414
0.189,7.54492
0.1891,9.6543
0.1893,13.625
0.1894,15.2109
0.1896,11.2734
0.1898,8.78125
0.1899,6.79297
0.1901,5.04883
0.1902,3.70313
0.1904,2.71289
0.1906,2.04297
0.1907,1.83594
0.1909,1.80664
0.191,1.77734
0.1912,1.59961
0.1914,1.89844
0.1915,2.57031
0.1917,3.61133
0.1918,4.75
0.192,6.17383
0.1922,7.95313
0.1923,10.3867
0.1925,15.6016
0.1926,13.2031
0.1928,9.12109
0.193,6.92188
0.1931,5.18555
0.1933,3.89063
0.1934,2.875
0.1936,1.96484
0.1938,1.31055
0.1939,0.986329
0.1941,0.97461
0.1942,0.91797
0.1944,0.79297
0.1946,0.966798
0.1947,1.07617
0.1949,1.24024
0.195,1.48633
0.1952,1.75195
0.1954,2.16992
0.1955,2.68945
0.1957,3.89453
0.1958,2.82227
0.196,2.18359
0.1962,1.73047
0.1963,1.48633
0.1965,1.28125
0.1966,1.20508
0.1968,1.03711
0.197,0.910157
0.1971,0.937501
0.1973,0.94922
0.1974,0.947267
0.1976,0.847657
0.1978,0.919923
0.1979,0.88672
0.1981,0.933595
0.1982,0.84961
0.1984,0.94336
0.1986,0.955079
0.1987,0.947267
0.1989,1.14453
0.199,1.01563
0.1992,0.972657
0.1994,1.00586
0.1995,0.869142
0.1997,0.904298
0.1998,0.972657
0.2,0.822267
0.2002,0.921876
0.2003,0.843751
0.2005,0.957032
0.2006,0.871095
0.2008,0.935548
0.201,0.921876
0.2011,0.867188
0.2013,0.890626
0.2014,0.875001
0.2016,0.947267
0.2018,0.847657
0.2019,0.908204
0.2021,0.904298
0.2022,0.896485
0.2024,0.947267
0.2026,0.873048
0.2027,0.820313
0.2029,0.88086
0.203,0.873048
0.2032,0.892579
0.2034,0.94336
0.2035,0.876954
0.2037,0.894532
0.2038,0.955079
0.204,0.937501
0.2042,0.884767
0.2043,0.857423
0.2045,0.859376
0.2046,0.861329
0.2048,0.957032
0.205,0.88672
0.2051,0.882813
0.2053,0.91211
0.2054,0.914063
0.2056,0.85547
0.2058,0.88086
0.2059,0.828126
0.2061,0.94336
0.2062,0.916017
0.2064,0.906251
0.2066,0.81836
0.2067,0.97461
0.2069,0.876954
0.207,0.923829
0.2072,0.845704
0.2074,0.927735
0.2075,0.888673
0.2077,1.00977
0.2078,0.908204
0.208,0.904298
0.2082,0.923829
0.2083,0.865235
0.2085,0.939454
0.2086,0.939454
0.2088,0.957032
0.209,0.892579
0.2091,0.871095
0.2093,0.882813
0.2094,0.953126
0.2096,0.847657
0.2098,0.902345
0.2099,0.929688
0.2101,0.88672
0.2102,0.921876
0.2104,0.892579
0.2106,0.984376
0.2107,0.929688
0.2109,0.898438
0.211,1.03516
0.2112,0.845704
0.2114,0.781251
0.2115,0.966798
0.2117,0.910157
0.2118,0.929688
0.212,0.970704
0.2122,0.925782
0.2123,0.916017
0.2125,0.867188
0.2126,0.970704
0.2128,0.921876
0.213,0.939454
0.2131,0.933595
0.2133,0.921876
0.2134,0.906251
0.2136,0.927735
0.2138,0.925782
0.2139,0.947267
0.2141,0.931642
0.2142,0.931642
0.2144,0.914063
0.2146,0.900392
0.2147,0.910157
0.2149,0.960938
0.215,0.982423
0.2152,0.955079
0.2154,0.931642
0.2155,0.857423
0.2157,0.869142
0.2158,0.925782
0.216,0.955079
0.2162,0.994142
0.2163,0.843751
0.2165,0.939454
0.2166,0.875001
0.2168,0.921876
0.217,0.898438
0.2171,0.927735
0.2173,0.91211
0.2174,0.904298
0.2176,0.828126
0.2178,0.953126
0.2179,0.947267
0.2181,0.851563
0.2182,0.937501
0.2184,0.953126
0.2186,0.923829
0.2187,0.919923
0.2189,0.861329
0.219,0.861329
0.2192,0.925782
0.2194,0.839845
0.2195,0.962892
0.2197,0.892579
0.2198,0.958985
0.22,0.830079
0.2202,0.81836
0.2203,0.898438
0.2205,0.914063
0.2206,0.847657
0.2208,0.898438
0.221,0.876954
0.2211,0.828126
0.2213,0.925782
0.2214,0.910157
0.2216,0.923829
0.2218,0.91211
0.2219,0.927735
0.2221,0.863282
0.2222,0.904298
0.2224,0.867188
0.2226,0.990235
0.2227,0.871095
0.2229,0.91211
0.223,0.876954
0.2232,0.919923
0.2234,1.01172
0.2235,0.875001
0.2237,0.929688
0.2238,0.927735
0.224,0.88672
0.2242,0.841798
0.2243,0.98047
0.2245,1.00977
0.2246,0.916017
0.2248,0.966798
0.225,0.904298
0.2251,0.908204
0.2253,0.972657
0.2254,0.869142
0.2256,0.888673
0.2258,0.925782
0.2259,0.873048
0.2261,0.953126
0.2262,0.939454
0.2264,0.902345
0.2266,0.91211
0.2267,0.937501
0.2269,0.988282
0.227,0.88672
0.2272,0.861329
0.2274,0.882813
0.2275,0.904298
0.2277,0.98047
0.2278,0.996095
0.228,0.908204
0.2282,0.951173
0.2283,0.894532
0.2285,0.896485
0.2286,0.982423
0.2288,0.986329
0.229,0.830079
0.2291,0.919923
0.2293,0.794923
0.2294,0.88672
0.2296,0.91211
0.2298,0.923829
0.2299,1.03516
0.2301,0.890626
0.2302,0.81836
0.2304,0.931642
0.2306,0.970704
0.2307,0.892579
0.2309,0.853517
0.231,0.88672
0.2312,0.968751
0.2314,0.88086
0.2315,0.957032
0.2317,0.910157
0.2318,0.996095
0.232,0.845704
0.2322,0.859376
0.2323,0.927735
0.2325,0.890626
0.2326,0.91797
0.2328,0.826173
0.233,0.847657
0.2331,0.919923
0.2333,0.833985
0.2334,0.962892
0.2336,0.869142
0.2338,0.921876
0.2339,0.904298
0.2341,0.863282
0.2342,0.902345
0.2344,0.863282
0.2346,0.830079
0.2347,0.968751
0.2349,0.966798
0.235,0.865235
0.2352,0.896485
0.2354,0.814454
0.2355,0.851563
0.2357,0.900392
0.2358,0.953126
0.236,0.839845
0.2362,0.890626
0.2363,0.902345
0.2365,0.863282
0.2366,0.914063
0.2368,0.957032
0.237,0.878907
0.2371,0.863282
0.2373,0.84961
0.2374,0.945313
0.2376,0.898438
0.2378,0.906251
0.2379,0.996095
0.2381,0.808595
0.2382,0.810548
0.2384,0.929688
0.2386,0.900392
0.2387,0.968751
0.2389,0.871095
0.239,0.94922
0.2392,0.892579
0.2394,0.94336
0.2395,0.894532
0.2397,0.876954
0.2398,0.941407
0.24,0.941407
0.2402,0.845704
0.2403,0.927735
0.2405,0.990235
0.2406,0.960938
0.2408,0.867188
0.241,0.82422
0.2411,0.888673
0.2413,0.921876
0.2414,0.910157
0.2416,0.908204
0.2418,0.914063
0.2419,0.763673
0.2421,0.88672
0.2422,0.904298
0.2424,0.921876
0.2426,0.902345
0.2427,0.904298
0.2429,0.894532
0.243,0.884767
0.2432,0.894532
0.2434,0.837892
0.2435,0.875001
0.2437,0.869142
0.2438,0.878907
0.244,0.873048
0.2442,0.939454
0.2443,0.91211
0.2445,0.91797
0.2446,0.986329
0.2448,0.910157
0.245,0.890626
0.2451,0.921876
0.2453,0.933595
0.2454,0.900392
0.2456,0.810548
0.2458,0.908204
0.2459,0.937501
0.2461,0.992188
0.2462,0.960938
0.2464,0.875001
0.2466,0.931642
0.2467,0.873048
0.2469,0.91797
0.247,0.98047
0.2472,0.98047
0.2474,0.839845
0.2475,0.839845
0.2477,0.929688
0.2478,0.933595
0.248,0.962892
0.2482,0.927735
0.2483,0.875001
0.2485,0.929688
0.2486,0.88672
